id_x,full_name,games,time,goals,xG,assists_x,xA,shots,key_passes,yellow_cards_x,red_cards_x,position,team_title,team_short,npg,npxG,xGChain,xGBuildup,team_short.1,pos_x,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id_y,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,web_name_2,Team,key,pos_y,minutes,goals_scored,assists_y,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards_y,red_cards_y,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type
7707,Enda Stevens,38,3350,2,1.521256872,4,5.414862501,22,34,7,0,M,Sheffield United,Sheffield Utd,2,1.521256872,13.60974467,10.10498678,Sheffield Utd,,,,63426,0,0,0,0,0,2,0,,0,Enda,0,347,FALSE,,,55,63426.jpg,0,Stevens,4.4,FALSE,,a,15,49,142,0,0,0,0,0,25.8,Stevens,Stevens,Sheffield Utd,Stevens Sheffield Utd,D,3345,2,4,13,39,0,0,0,7,0,0,8,639,641,554.5,338,153.5,62,25,36,5,100,14,54,7
1739,Eric Bailly,4,142,0,0,0,0,0,0,0,0,D S,Manchester United,Man Utd,0,0,0.5180247556,0.5180247556,Man Utd,,,,197365,0,0,0,0,0,2,0,,0,Eric,0,310,FALSE,,,50,197365.jpg,0,Bailly,0.3,FALSE,,a,13,1,9,0,0,0,0,0,1.8,Bailly,Bailly,Man Utd,Bailly Man Utd,D,148,0,0,1,1,0,0,0,0,0,0,0,40,32,1,0,3.3,340,127,350,135,447,171,353,129
643,Eric Dier,19,1339,0,1.029715933,2,0.2836804967,8,7,5,0,D M S,Tottenham,Spurs,0,1.029715933,5.148773747,4.25066315,Spurs,,,,93264,0,0,0,0,0,2,0,,0,Eric,0,391,FALSE,,,50,93264.jpg,0,Dier,0.7,FALSE,,a,17,6,36,0,0,0,0,0,7.2,Dier,Dier,Spurs,Dier Spurs,D,1340,0,2,3,23,0,0,0,5,0,0,0,172,297.2,100.2,56,45.6,203,78,226,66,274,96,262,89
8045,Eric Garcia,13,780,0,0.6039481759,0,0.2226095088,2,2,1,0,D S,Manchester City,Man City,0,0.6039481759,4.964900881,4.964900881,Man City,,,,432656,0,0,0,0,0,2,0,,0,Eric,0,288,FALSE,,,50,432656.jpg,0,Garcia,0.4,FALSE,,a,12,43,38,0,0,0,0,0,7.6,Garcia,Garcia,Man City,Garcia Man City,D,790,0,0,5,7,0,0,0,1,0,0,0,189,153,42.2,26,22.2,284,109,284,99,297,109,308,111
644,Erik Lamela,25,1190,2,2.30997267,1,1.011313845,29,18,3,0,F M S,Tottenham,Spurs,2,2.30997267,6.637918632,4.436078742,Spurs,,,,62974,0,0,0,0,0,3,0,,0,Erik,0,387,FALSE,,,60,62974.jpg,0,Lamela,0.2,FALSE,,a,17,6,65,0,0,0,0,0,10.8,Lamela,Lamela,Spurs,Lamela Spurs,M,1203,2,5,5,12,0,0,0,3,0,0,2,220,226.2,284.2,337,84.5,246,104,126,83,101,54,162,85
887,Erik Pieters,24,1880,0,0.4510198841,4,2.698189762,14,18,2,0,D M S,Burnley,Burnley,0,0.4510198841,5.004477552,2.330093649,Burnley,,,,39487,0,0,0,0,0,2,0,,0,Erik,0,83,FALSE,,,45,39487.jpg,0,Pieters,9.8,FALSE,,a,4,90,77,0,0,0,0,0,17.1,Pieters,Pieters,Burnley,Pieters Burnley,D,1876,0,5,6,35,0,0,0,2,0,0,10,359,355.4,273.8,90,71.6,175,64,131,29,242,78,188,55
7726,Ezri Konsa Ngoyo,25,2054,1,1.669818348,2,0.8850578181,11,11,3,0,D S,Aston Villa,Aston Villa,1,1.669818348,2.952718263,2.549149277,Aston Villa,,,,199798,0,0,0,0,0,2,0,,0,Ezri,0,46,FALSE,,,45,199798.jpg,0,Konsa Ngoyo,0.4,FALSE,,a,2,7,65,0,0,0,0,0,14.4,Konsa,Konsa,Aston Villa,Konsa Ngoyo Aston Villa,D,2038,1,2,5,39,0,0,0,3,0,0,4,335,400.6,151.8,173,72.8,160,58,196,50,188,46,185,53
6892,Fabián Balbuena,17,1174,1,1.338660404,0,0.4616926908,10,1,2,0,D S,West Ham,West Ham,1,1.338660404,1.545749985,1.545749985,West Ham,,,,166640,0,0,0,0,0,2,0,,0,Fabián,0,443,FALSE,,,45,166640.jpg,0,Balbuena,0.3,FALSE,,a,19,21,40,0,0,0,0,0,8.9,Balbuena,Balbuena,West Ham,Balbuena West Ham,D,1176,1,0,3,24,0,0,0,2,0,0,3,210,268,18.5,149,43.6,222,86,314,118,198,52,268,91
876,Fabian Delph,16,1194,0,0.04571057204,0,0.4789176751,3,7,3,1,M S,Everton,Everton,0,0.04571057204,5.085359991,4.884202838,Everton,,,,41823,0,0,0,0,0,3,0,,0,Fabian,0,149,FALSE,,,50,41823.jpg,0,Delph,0.1,FALSE,,a,7,11,24,0,0,0,0,0,4.8,Delph,Delph,Everton,Delph Everton,M,1187,0,0,2,24,0,0,0,3,1,0,2,202,183,146.7,24,35.4,269,115,200,120,300,143,283,125
76,Fabian Schär,22,1675,2,1.059588282,0,0.10137989,20,4,5,0,D M S,Newcastle United,Newcastle,2,1.059588282,2.578661961,1.865305668,Newcastle,,50,,119471,0,0,0,0,0,2,0,,0,Fabian,0,334,FALSE,Shoulder Dislocation - 50% chance of playing,2020-08-15T10:00:11.898916Z,50,119471.jpg,0,Schär,0.1,FALSE,,d,14,4,55,0,0,0,0,0,11,Schär,Schär,Newcastle,Schär Newcastle,D,1669,2,1,4,38,0,0,0,5,0,0,2,297,440.6,58.3,179,67.8,138,51,269,92,183,42,204,62
3420,Fabinho,28,2063,2,0.3081015255,3,1.675140117,12,19,6,0,M S,Liverpool,Liverpool,2,0.3081015255,11.5025769,10.2851079,Liverpool,,,,116643,0,0,0,0,0,3,0,,0,Fabio Henrique,0,253,FALSE,,,55,116643.jpg,0,Tavares,0.6,FALSE,,a,11,14,77,0,0,0,0,0,14,Fabinho,Fabinho,Liverpool,Tavares Liverpool,M,2073,2,3,6,26,0,0,0,6,0,0,8,403,431.6,322.4,85,84,145,56,111,73,244,121,164,86
708,Federico Fernández,32,2610,2,1.781357942,2,1.465211019,15,4,8,0,D S,Newcastle United,Newcastle,2,1.781357942,4.351393968,3.797487251,Newcastle,,,,57145,0,0,0,0,0,2,0,,0,Federico,0,323,FALSE,,,50,57145.jpg,0,Fernández,1,FALSE,,a,14,4,102,0,0,0,0,0,20.4,Fernández,Fernández,Newcastle,Fernández Newcastle,D,2617,2,3,8,42,1,0,0,8,0,0,13,507,741,74.5,223,103.7,38,14,244,80,151,30,125,33
614,Fernandinho,30,2401,0,0.7617592216,1,0.4479127042,16,8,7,2,D M S,Manchester City,Man City,0,0.7617592216,16.46185849,16.19297589,Man City,,,,27789,0,0,0,0,0,2,0,,0,Fernando,0,266,FALSE,,,55,27789.jpg,0,Luiz Rosa,1.4,FALSE,,a,12,43,55,0,0,0,0,0,10,Fernandinho,Fernandinho,Man City,Luiz Rosa Man City,D,2394,0,1,10,27,1,0,0,7,2,0,1,401,557.6,146.2,175,87.9,86,34,201,53,187,45,157,42
703,Fikayo Tomori,15,1299,1,0.5629753815,0,0.1198766008,7,4,3,0,D,Chelsea,Chelsea,1,0.5629753815,5.061155995,4.995166844,Chelsea,,,,194794,0,0,0,0,0,2,0,,0,Fikayo,0,121,FALSE,,,50,194794.jpg,0,Tomori,0.5,FALSE,,a,5,8,48,0,0,0,0,0,9.6,Tomori,Tomori,Chelsea,Tomori Chelsea,D,1291,1,0,4,18,0,0,0,3,0,0,7,271,335.4,68.6,79,48.5,185,72,257,85,254,84,257,86
5073,Florian Lejeune,6,442,2,0.3811470969,0,0.05124922469,4,1,0,0,D S,Newcastle United,Newcastle,2,0.3811470969,0.2689422891,0.206484098,Newcastle,,,,77359,0,0,0,0,0,2,0,,0,Florian,0,327,FALSE,,,45,77359.jpg,0,Lejeune,0.2,FALSE,,a,14,4,24,0,0,0,0,0,5.3,Lejeune,Lejeune,Newcastle,Lejeune Newcastle,D,440,2,0,1,10,0,0,0,0,0,0,1,88,132,12.6,81,22.5,293,113,323,123,249,80,307,110
4068,Florin Andone,3,69,1,0.3645962477,0,0.05819628388,1,1,0,1,F S,Brighton,Brighton,1,0.3645962477,0.3645962477,0,Brighton,,,,93284,0,0,0,0,0,4,0,,0,Florin,0,64,FALSE,,,50,93284.jpg,0,Andone,0.3,FALSE,,a,3,36,5,0,0,0,0,0,1,Andone,Andone,Brighton,Andone Brighton,F,71,1,0,0,2,0,0,0,0,1,0,1,20,45,11.3,21,7.6,337,45,325,49,302,48,340,47
6817,Fred,29,2147,0,1.591740058,0,2.314132543,40,35,8,0,M S,Manchester United,Man Utd,0,1.591740058,12.0332467,9.726845287,Man Utd,,,,101582,0,0,0,0,0,3,0,,0,Frederico,0,299,FALSE,,,55,101582.jpg,0,Rodrigues de Paula Santos,0.2,FALSE,,a,13,1,50,0,0,0,0,0,9.1,Fred,Fred,Man Utd,Rodrigues de Paula Santos Man Utd,M,2157,0,0,6,26,0,0,0,8,0,0,0,358,430.6,542.7,260,123.5,147,57,40,32,132,77,92,54
5543,Gabriel Jesus,34,2022,14,21.0152013,7,3.598858256,101,32,3,0,F S,Manchester City,Man City,14,20.25403243,27.65223386,7.181309737,Man City,,,,205651,0,0,0,0,0,4,0,,0,Gabriel Fernando,0,282,FALSE,,,95,205651.jpg,0,de Jesus,3.3,FALSE,,a,12,43,146,0,0,0,0,0,15.4,Jesus,Jesus,Man City,de Jesus Man City,F,2018,14,8,12,14,0,0,1,3,0,0,17,535,757.6,447.7,1620,282.1,32,7,64,5,5,3,12,5
7752,Gabriel Martinelli,14,643,3,2.242483456,0,0.1135418843,12,2,1,0,M S,Arsenal,Arsenal,3,2.242483456,2.99593303,0.6399076562,Arsenal,,0,,444145,0,0,0,0,0,3,0,,0,Gabriel Teodoro,0,26,FALSE,Knee injury - Expected back 31 Dec,2020-08-15T10:00:11.409498Z,50,444145.jpg,0,Martinelli Silva,0.2,FALSE,,i,1,3,39,0,0,0,0,0,7.8,Martinelli,Martinelli,Arsenal,Martinelli Silva Arsenal,M,656,3,1,2,9,0,0,0,1,0,0,5,129,162.8,36.6,226,42.5,278,119,291,142,149,83,269,122
699,Gary Cahill,25,2167,0,1.610497998,1,0.4316556118,21,3,1,0,D,Crystal Palace,Crystal Palace,0,1.610497998,1.811500825,1.751877161,Crystal Palace,,0,,19419,0,0,0,0,0,2,0,,0,Gary,0,125,FALSE,Hamstring injury - Unknown return date,2020-08-15T10:00:11.611500Z,45,19419.jpg,0,Cahill,0.4,FALSE,,i,6,31,70,0,0,0,0,0,15.6,Cahill,Cahill,Crystal Palace,Cahill Crystal Palace,D,2167,0,1,7,35,0,0,0,1,0,0,4,395,448.4,40,342,83.4,136,49,287,102,98,13,166,46
7706,George Baldock,38,3420,2,0.7630057875,3,1.62530896,13,22,7,0,M,Sheffield United,Sheffield Utd,2,0.7630057875,8.718191016,7.147828612,Sheffield Utd,,,,82691,0,0,0,0,0,2,0,,0,George,0,351,FALSE,,,55,82691.jpg,0,Baldock,4.6,FALSE,,a,15,49,142,0,0,0,0,0,25.8,Baldock,Baldock,Sheffield Utd,Baldock Sheffield Utd,D,3420,2,4,13,39,0,0,0,7,0,0,7,602,559.8,485.7,241,128.6,84,33,50,10,142,25,86,16
771,Georginio Wijnaldum,37,2980,4,2.651081571,0,0.808545718,36,18,0,0,M S,Liverpool,Liverpool,4,2.651081571,13.4786532,10.85671391,Liverpool,,,,41733,0,0,0,0,0,3,0,,0,Georginio,0,243,FALSE,,,55,41733.jpg,0,Wijnaldum,0.6,FALSE,,a,11,14,107,0,0,0,0,0,19.5,Wijnaldum,Wijnaldum,Liverpool,Wijnaldum Liverpool,M,2933,4,0,12,28,0,0,0,0,0,0,5,503,452.8,344.1,423,122,131,51,101,68,76,40,95,56
5681,Giovani Lo Celso,28,1477,0,1.379527796,2,1.707291834,18,29,6,0,M S,Tottenham,Spurs,0,1.379527796,7.932056021,5.939790461,Spurs,,,,200826,0,0,0,0,0,3,0,,0,Giovani,0,403,FALSE,,,70,200826.jpg,0,Lo Celso,8.6,FALSE,,a,17,6,54,0,0,0,0,0,7.7,Lo Celso,Lo Celso,Spurs,Lo Celso Spurs,M,1482,0,3,6,18,0,0,0,6,0,0,3,250,303.2,459.4,176,93.9,199,83,59,46,185,99,145,78
882,Glenn Murray,23,761,1,2.606120537,1,0.8675273359,18,3,0,0,F S,Brighton,Brighton,1,2.606120537,3.274798197,0.6036569551,Brighton,,,,20529,0,0,0,0,0,4,0,,0,Glenn,0,53,FALSE,,,50,20529.jpg,0,Murray,1.5,FALSE,,a,3,36,36,0,0,0,0,0,7.2,Murray,Murray,Brighton,Murray Brighton,F,785,1,1,2,10,0,0,0,0,0,0,0,74,74,57.1,249,37.7,321,41,270,43,137,35,276,39
204,Granit Xhaka,31,2598,1,0.5712299095,2,0.972196633,11,16,10,0,M S,Arsenal,Arsenal,1,0.5712299095,12.97385988,12.26305776,Arsenal,,,,84450,0,0,0,0,0,3,0,,0,Granit,0,9,FALSE,,,55,84450.jpg,0,Xhaka,0.3,FALSE,,a,1,3,73,0,0,0,0,0,13.3,Xhaka,Xhaka,Arsenal,Xhaka Arsenal,M,2586,1,2,10,31,0,0,0,10,0,0,2,408,486.2,298.5,110,89.9,123,45,118,76,221,112,151,80
714,Gylfi Sigurdsson,35,2580,2,4.019367754,3,4.011605945,46,52,3,0,M S,Everton,Everton,1,3.258198898,11.04620074,7.521261834,Everton,,,,55422,0,0,0,0,0,3,0,,0,Gylfi,0,150,FALSE,,,70,55422.jpg,0,Sigurdsson,8.4,FALSE,,a,7,11,95,0,0,0,0,0,13.6,Sigurdsson,Sigurdsson,Everton,Sigurdsson Everton,M,2555,2,4,6,45,0,0,0,3,0,0,7,397,454.6,765.1,484,170.5,130,50,20,17,66,35,47,26
6418,Hamza Choudhury,20,879,1,0.3366532791,1,0.1128376424,7,4,2,1,M S,Leicester,Leicester,1,0.3366532791,2.745781757,2.528091561,Leicester,,,,197469,0,0,0,0,0,3,0,,0,Hamza,0,234,FALSE,,,50,197469.jpg,0,Choudhury,0.1,FALSE,,a,9,13,35,0,0,0,0,0,7,Choudhury,Choudhury,Leicester,Choudhury Leicester,M,883,1,1,3,12,0,0,0,2,1,0,0,153,177.6,70,83,33.1,271,116,253,130,246,123,286,127
647,Harry Kane,29,2595,18,13.29706595,2,3.117006309,82,27,4,0,F,Tottenham,Spurs,16,11.77476505,16.85461588,3.051301309,Spurs,,,,78830,0,0,0,0,0,4,0,,0,Harry,0,388,FALSE,,,105,78830.jpg,0,Kane,8.8,FALSE,,a,17,6,158,0,0,0,0,0,15,Kane,Kane,Spurs,Kane Spurs,F,2588,18,2,6,36,0,0,0,4,0,0,26,587,843.8,391,1071,230.6,21,5,89,10,22,13,23,9
1687,Harry Maguire,38,3420,1,2.772249752,0,0.4539246932,31,16,6,0,D,Manchester United,Man Utd,1,2.772249752,12.0299432,11.71480491,Man Utd,,,,95658,0,0,0,0,0,2,0,,0,Harry,0,298,FALSE,,,55,95658.jpg,0,Maguire,3.1,FALSE,,a,13,1,123,0,0,0,0,0,22.4,Maguire,Maguire,Man Utd,Maguire Man Utd,D,3420,1,0,13,36,0,0,0,6,0,0,5,681,772,214.6,371,136.2,30,8,159,35,89,11,74,12
5596,Harry Wilson,31,1672,7,4.16500081,0,2.217743622,56,14,2,0,F M S,Bournemouth,Bournemouth,7,4.16500081,7.921821792,4.210727058,Bournemouth,,,,153682,0,0,0,0,0,3,0,,0,Harry,0,257,FALSE,,,55,153682.jpg,0,Wilson,0.3,FALSE,,a,11,14,91,0,0,0,0,0,16.5,Harry Wilson,Harry Wilson,Liverpool,Wilson Liverpool,M,1637,7,1,2,32,0,0,0,2,0,0,7,295,377.4,242.1,667,128.5,169,70,145,94,42,22,88,52
971,Harry Winks,31,2236,0,0.3900795691,0,0.8992681,14,17,9,0,M S,Tottenham,Spurs,0,0.3900795691,7.997803209,7.140216051,Spurs,,,,157668,0,0,0,0,0,3,0,,0,Harry,0,397,FALSE,,,55,157668.jpg,0,Winks,0.2,FALSE,,a,17,6,52,0,0,0,0,0,9.5,Winks,Winks,Spurs,Winks Spurs,M,2223,0,0,6,31,0,0,0,9,0,0,0,369,361.8,323.4,74,76.1,173,73,109,71,259,126,178,93
6681,Harvey Barnes,36,2094,6,8.480619835,8,4.085434273,61,35,0,0,F M S,Leicester,Leicester,6,8.480619835,17.09378569,6.48778346,Leicester,,,,201666,0,0,0,0,0,3,0,,0,Harvey,0,235,FALSE,,,70,201666.jpg,0,Barnes,8.9,FALSE,,a,9,13,133,0,0,0,0,0,19,Barnes,Barnes,Leicester,Barnes Leicester,M,2075,6,10,9,24,0,0,0,0,0,0,9,394,525,517.4,893,193.7,107,36,44,35,29,14,37,20
7546,Harvey Elliott,2,5,0,0,0,0,0,0,0,0,S,Liverpool,Liverpool,0,0,0,0,Liverpool,,,,444884,0,0,0,0,0,3,0,,0,Harvey,0,265,FALSE,,,45,444884.jpg,0,Elliott,0.2,FALSE,,a,11,14,2,0,0,0,0,0,0.4,Elliott,Elliott,Liverpool,Elliott Liverpool,M,7,0,0,0,0,0,0,0,0,0,0,0,6,1.8,1.7,0,0.4,370,156,344,155,415,166,371,157
492,Héctor Bellerín,15,1164,1,0.4325046167,0,0.4499826059,7,3,2,0,D M S,Arsenal,Arsenal,1,0.4325046167,4.19036074,3.453754239,Arsenal,,,,98745,0,0,0,0,0,2,0,,0,Héctor,0,11,FALSE,,,50,98745.jpg,0,Bellerín,1.6,FALSE,,a,1,3,44,0,0,0,0,0,8.8,Bellerín,Bellerín,Arsenal,Bellerín Arsenal,D,1156,1,0,4,18,0,0,0,2,0,0,4,204,187.8,76.9,103,37,267,101,243,79,227,68,279,99
7727,Henri Lansbury,10,186,0,0.05322895199,0,0.06579376012,2,2,0,0,M S,Aston Villa,Aston Villa,0,0.05322895199,0.4618245736,0.361035347,Aston Villa,,,,40564,0,0,0,0,0,3,0,,0,Henri,0,30,FALSE,,,45,40564.jpg,0,Lansbury,0.2,FALSE,,a,2,7,12,0,0,0,0,0,2.7,Lansbury,Lansbury,Aston Villa,Lansbury Aston Villa,M,190,0,0,0,6,0,0,0,0,0,0,0,37,13.4,27.2,13,5.5,356,148,307,146,312,145,347,147
637,Hugo Lloris,21,1808,0,0,0,0,0,0,0,0,GK,Tottenham,Spurs,0,0,0.6128968094,0.6128968094,Spurs,,,,37915,0,0,0,0,0,1,0,,0,Hugo,0,383,FALSE,,,55,37915.jpg,0,Lloris,7.5,FALSE,,a,17,6,98,0,0,0,0,0,17.8,Lloris,Lloris,Spurs,Lloris Spurs,GK,1808,0,0,6,21,0,1,0,0,0,80,13,422,564.6,0,0,56.5,82,13,454,45,452,43,233,13
314,Ilkay Gündogan,31,2006,2,4.346703093,1,2.919196378,32,34,7,0,M S,Manchester City,Man City,1,2.824402241,19.26157467,15.24622955,Man City,,,,59859,0,0,0,0,0,3,0,,0,Ilkay,0,271,FALSE,,,55,59859.jpg,0,Gündogan,0.3,FALSE,,a,12,43,65,0,0,0,0,0,11.8,Gündogan,Gündogan,Man City,Gündogan Man City,M,2012,2,1,7,28,0,0,1,7,0,0,4,382,408.4,592.3,374,137.5,158,65,31,25,87,46,73,42
8254,Indiana Vassilev,4,35,0,0.03281444311,0,0,1,0,0,0,S,Aston Villa,Aston Villa,0,0.03281444311,0.03281444311,0,Aston Villa,,,,223349,0,0,0,0,0,4,0,,0,Indiana,0,51,FALSE,,,45,223349.jpg,0,Vassilev,1.9,FALSE,,a,2,7,4,0,0,0,0,0,0.9,Vassilev,Vassilev,Aston Villa,Vassilev Aston Villa,F,47,0,0,0,1,0,0,0,0,0,0,0,8,1.2,1.6,7,0.9,372,50,346,50,318,50,368,50
6062,Isaac Hayden,29,2224,1,1.390735574,2,2.533773718,18,15,4,1,D M S,Newcastle United,Newcastle,1,1.390735574,7.82953654,4.89385092,Newcastle,,,,153127,0,0,0,0,0,3,0,,0,Isaac,0,336,FALSE,,,50,153127.jpg,0,Hayden,0.1,FALSE,,a,14,4,73,0,0,0,0,0,14.6,Hayden,Hayden,Newcastle,Hayden Newcastle,M,2220,1,4,8,36,0,0,0,4,1,0,3,309,368.6,227.6,189,78.5,171,72,155,101,175,96,173,92
3203,Issa Diop,32,2767,3,1.795262912,1,1.828402793,16,5,8,0,D S,West Ham,West Ham,3,1.795262912,3.843444647,3.618653284,West Ham,,,,219924,0,0,0,0,0,2,0,,0,Issa,0,451,FALSE,,,45,219924.jpg,0,Diop,1.8,FALSE,,a,19,21,76,0,0,0,0,0,16.9,Diop,Diop,West Ham,Diop West Ham,D,2765,3,1,4,54,0,0,0,8,0,0,3,424,610,64.3,210,88.7,66,27,261,87,160,33,156,41
712,Jack Cork,30,2627,0,1.345175726,0,1.172848172,18,12,1,0,M,Burnley,Burnley,0,1.345175726,6.311918277,4.833094614,Burnley,,0,,40145,0,0,0,0,0,3,0,,0,Jack,0,84,FALSE,Ankle injury - Unknown return date,2020-08-15T10:00:11.504829Z,50,40145.jpg,0,Cork,0.1,FALSE,,i,4,90,70,0,0,0,0,0,14,Cork,Cork,Burnley,Cork Burnley,M,2614,0,0,12,41,0,0,0,1,0,0,0,301,313.2,198.2,311,82.4,195,81,165,107,111,61,169,88
675,Jack Grealish,36,3235,8,6.844703699,6,7.637995329,73,92,8,0,F M,Aston Villa,Aston Villa,8,6.083534846,18.37364167,9.304536566,Aston Villa,,,,114283,0,0,0,0,0,3,0,,0,Jack,0,37,FALSE,,,70,114283.jpg,0,Grealish,15.8,FALSE,,a,2,7,149,0,0,0,0,0,21.3,Grealish,Grealish,Aston Villa,Grealish Aston Villa,M,3233,8,7,7,63,0,0,1,8,0,0,19,601,826.6,1209.2,837,287,24,8,4,3,32,15,9,5
7705,Jack O'Connell,33,2913,0,0.8287773207,1,3.557616675,14,16,4,0,D S,Sheffield United,Sheffield Utd,0,0.8287773207,7.513776335,6.322382801,Sheffield Utd,,,,146610,0,0,0,0,0,2,0,,0,Jack,0,354,FALSE,,,50,146610.jpg,0,O'Connell,1,FALSE,,a,15,49,111,0,0,0,0,0,22.2,O'Connell,O'Connell,Sheffield Utd,O'Connell Sheffield Utd,D,2915,0,1,12,28,0,0,0,4,0,0,6,552,576.6,262.3,246,108.6,77,30,137,30,140,24,113,26
8286,Jack Robinson,6,507,0,0,0,0.1481659748,0,2,0,0,D,Sheffield United,Sheffield Utd,0,0,1.092676114,0.9445101414,Sheffield Utd,,,,83427,0,0,0,0,0,2,0,,0,Jack,0,352,FALSE,,,45,83427.jpg,0,Robinson,0.4,FALSE,,a,15,49,14,0,0,0,0,0,3.1,Jack Robinson,Jack Robinson,Sheffield Utd,Robinson Sheffield Utd,D,504,0,0,1,11,0,0,0,0,0,0,2,87,106.8,30.4,2,14,307,116,297,109,328,127,326,120
1735,Jack Stephens,28,2456,1,0.9333294556,3,1.174786873,6,8,4,1,D S,Southampton,Southampton,1,0.9333294556,5.805270739,4.653188629,Southampton,,,,88900,0,0,0,0,0,2,0,,0,Jack,0,367,FALSE,,,50,88900.jpg,0,Stephens,0.5,FALSE,,a,16,20,85,0,0,0,0,0,17,Stephens,Stephens,Southampton,Stephens Southampton,D,2451,1,3,7,39,0,0,0,4,1,0,8,432,566.2,101.5,97,76.6,81,32,224,64,237,73,177,50
1036,Jack Wilshere,8,197,0,0,0,0,0,0,0,0,M S,West Ham,West Ham,0,0,0.5077891946,0.5077891946,West Ham,,,,54102,0,0,0,0,0,3,0,,0,Jack,0,434,FALSE,,,50,54102.jpg,0,Wilshere,0.1,FALSE,,a,19,21,8,0,0,0,0,0,1.6,Wilshere,Wilshere,West Ham,Wilshere West Ham,M,209,0,0,0,5,0,0,0,0,0,0,0,14,6.4,7,4,1.5,364,152,331,150,325,150,365,152
6027,Jairo Riedewald,17,747,0,0.04698867071,0,0.2108974457,3,2,0,0,D M S,Crystal Palace,Crystal Palace,0,0.04698867071,1.32526215,1.193236528,Crystal Palace,,,,173954,0,0,0,0,0,3,0,,0,Jairo,0,144,FALSE,,,45,173954.jpg,0,Riedewald,0.2,FALSE,,a,6,31,22,0,0,0,0,0,4.9,Riedewald,Riedewald,Crystal Palace,Riedewald Crystal Palace,M,761,0,0,0,9,0,0,0,0,0,0,0,116,117,47.1,27,19.1,299,126,278,140,295,141,317,136
8493,Jake Vokins,1,90,0,0.01328416169,0,0.09659572691,1,1,0,0,D,Southampton,Southampton,0,0.01328416169,0.5018613935,0.4885772169,Southampton,,,,214470,0,0,0,0,0,2,0,,0,Jake,0,380,FALSE,,,40,214470.jpg,0,Vokins,1.3,FALSE,,a,16,20,2,0,0,0,0,0,0.5,Vokins,Vokins,Southampton,Vokins Southampton,D,90,0,0,0,1,0,0,0,0,0,0,0,10,8.4,16.7,3,2.8,361,135,316,120,326,125,357,132
766,Jamaal Lascelles,24,2084,1,0.4411915848,0,0.1419747695,9,2,5,0,D,Newcastle United,Newcastle,1,0.4411915848,2.998541767,2.853571115,Newcastle,,50,,101148,0,0,0,0,0,2,0,,0,Jamaal,0,328,FALSE,Ankle injury - 50% chance of playing,2020-08-15T10:00:11.876642Z,45,101148.jpg,0,Lascelles,2,FALSE,,d,14,4,73,0,0,0,0,0,16.2,Lascelles,Lascelles,Newcastle,Lascelles Newcastle,D,2076,1,0,8,31,0,0,0,5,0,0,3,358,403,28.1,125,55.7,159,57,305,113,212,59,235,76
7438,James Garner,1,5,0,0,0,0,0,0,0,0,S,Manchester United,Man Utd,0,0,0.03625577688,0.03625577688,Man Utd,,,,232928,0,0,0,0,0,3,0,,0,James,0,317,FALSE,,,45,232928.jpg,0,Garner,0.1,FALSE,,a,13,1,1,0,0,0,0,0,0.2,Garner,Garner,Man Utd,Garner Man Utd,M,8,0,0,0,1,0,0,0,0,0,0,0,3,2.2,2.8,0,0.5,368,155,338,153,410,163,370,156
7753,James Justin,13,1005,0,0.267881128,1,1.079851244,7,12,1,0,D M S,Leicester,Leicester,0,0.267881128,4.534260921,3.331790112,Leicester,,,,220627,0,0,0,0,0,2,0,,0,James,0,239,FALSE,,,45,220627.jpg,0,Justin,1.8,FALSE,,a,9,13,35,0,0,0,0,0,7.8,Justin,Justin,Leicester,Justin Leicester,D,1010,0,1,4,14,1,0,0,1,0,0,0,196,240.6,195,61,49.6,235,93,167,38,270,92,254,83
6818,James Maddison,31,2632,6,5.021774916,3,5.768516241,74,79,4,0,M S,Leicester,Leicester,6,5.021774916,14.3790017,8.763976753,Leicester,,,,172780,0,0,0,0,0,3,0,,0,James,0,231,FALSE,,,70,172780.jpg,0,Maddison,12.1,FALSE,,a,9,13,125,0,0,0,0,0,17.9,Maddison,Maddison,Leicester,Maddison Leicester,M,2624,6,5,10,26,0,0,0,4,0,0,14,548,642.4,1246.4,702,259.2,58,15,3,2,40,21,16,9
633,James McArthur,37,3145,0,1.805841227,3,2.996064655,28,34,6,0,M,Crystal Palace,Crystal Palace,0,1.805841227,7.98980388,4.762050416,Crystal Palace,,,,50471,0,0,0,0,0,3,0,,0,James,0,130,FALSE,,,55,50471.jpg,0,McArthur,0.2,FALSE,,a,6,31,92,0,0,0,0,0,16.7,McArthur,McArthur,Crystal Palace,McArthur Crystal Palace,M,3091,0,4,11,38,0,0,0,6,0,0,2,420,586.6,486.6,421,149.6,74,23,49,38,78,41,60,35
